663,myself,pron. 我自己；我亲自；我的正常的健康状况和正常情绪
664,certainly,adv. 当然；必定；行（用于回答）
665,west,n. 西；西方；西部
666,sport,n. 运动；运动会；游戏；娱乐；玩笑
667,board,n. 木板；甲板；膳食；董事会
668,seek,vt. 寻找；探索；寻求；搜索
669,per,prep. 每；每一；经；按照
670,subject,n. 主题；科目；国民；主语
671,officer,n. 军官，警官；公务员，政府官员；船长
672,private,adj. 私人的；私有的；私下的
673,rest,vt. 使休息，使轻松；把…寄托于
674,behavior,n. 行为，举止；态度；反应
675,deal,vt. 发牌；处理；给予；分配
676,performance,n. 性能；表演；执行；绩效
677,fight,vi. 打架；打仗；搏斗，斗争
678,throw,vt. 抛；投；掷
679,top,n. 顶部，顶端；上部；首席；陀螺
680,quickly,adv. 很快地；迅速地
681,past,n. 过去；往事
682,goal,n. 目标；终点；球门，得分数
683,second,n. 秒；瞬间；二等品；第二名
684,bed,n. 床；基础；河底， 海底
685,order,n. 命令；顺序；定单；规则
686,author,n. 作者；作家；创始人
687,fill,vt. 装满，使充满；满足；堵塞；任职
688,represent,vt. 表现；描绘；代表；回忆；再赠送
689,focus,n. 焦点；焦距；清晰；中心
690,foreign,adj. 外国的；[医]异质的；不相关的；外交的
691,drop,vt. 滴；使降低；随口漏出；使终止
692,plan,n. 平面图；计划
693,blood,n. 血，血液；血统
694,upon,prep. 在…之上；接近；根据
695,agency,n. 代理，中介；代理处，经销处
696,push,vt. 推动；推行；逼迫；增加
697,nature,n. 自然；性质；种类；本性
698,color,n. 颜色；脸色；肤色；颜料
699,no,adv. 不
700,recently,adv. 最近；新近
701,store,n. 储备，贮藏；仓库；商店
702,reduce,vt. 减少；降低；把…分解；使处于
703,sound,vt. 使发声；听（诊）；测量，测…深；宣告；试探
704,note,n. 笔记；注解；便笺；照会；音符；调子；票据；纸币
705,fine,adj. 好的；优良的；晴朗的；健康的；细小的，精美的
706,before,prep. 在…之前，先于
707,near,adj. 近的；近似的；亲近的
708,movement,n. 运动；乐章；活动；运转
709,page,n. 页；大事件，时期；记录；男侍者
710,enter,vt. 进入；开始；参加
711,share,vt. 分享，分担；分配
712,than,conj. 比（用于形容词、副词的比较级之后）；除…外（用于other等之后）；与其…（用于 rather等之后）；一…就（用于 no sooner等之后）
713,common,adj. 普通的；共同的；通常的；一般的
714,poor,adj. 可怜的；贫穷的；贫乏的；卑鄙的
715,other,adj. 其他的，另外的
716,natural,adj. 自然的；不做作的；天生的；物质的
717,race,n. 种族，人种；家庭，门弟；属，种
718,concern,vt. 涉及，关系到；使担心
719,series,n. 系列，连续；丛书；[电]串联；[数]级数
720,significant,adj. 重大的；有意义的；有效的；值得注意的；意味深长的
721,similar,adj. 相似的
722,hot,adj. 热的；辣的；热情的；激动的；紧迫的
723,language,n. 语言；语言文字；表达能力
724,each,adj. 每；各自的
725,usually,adv. 通常，经常
726,response,n. 响应；反应；回答
727,dead,adj. 无生命的；废弃了的；呆板的
728,rise,vi. 上升；起立；高耸；增强
729,animal,n. 动物
730,factor,n. 因素；因数；要素；代理人
731,decade,n. 十年，十年期；十
732,article,n. 物品；文章；冠词；条款
733,shoot,vt. 拍摄；给…注射；射击，射中；发芽；使爆炸
734,east,n. 东方；东方国家；东风
735,save,vt. 节省；保存；解救；储蓄
736,seven,num. 七个，七
737,artist,n. 艺术家；美术家（尤指画家）；大师
738,away,adv. 离去，离开；在远处
739,scene,n. 情景；景象；场面；事件
740,stock,n. 股份，股票；血统；树干；库存
741,career,n. 事业，职业；生涯
742,despite,prep. 尽管，不管
743,central,adj. 中心的；主要的；中枢的
744,eight,num. 八个；八；第八
745,thus,adv. 因此；这样；从而；如此
746,treatment,n. 治疗，疗法；处理；对待
747,beyond,prep. 超过；越过；在...较远的一边；那一边
748,happy,adj. 高兴的；幸福的；巧妙的
749,exactly,adv. 精确地；正确地；正是；恰好地
750,protect,vt. 保护，防卫；警戒
751,approach,n. 接近；方法；途径
752,lie,vi. 说谎；位于；躺；展现
753,size,n. 大小；尺寸
754,dog,n. 狗；；[美俚]丑女人；卑鄙的人；（俚）朋友；vt. 跟踪；尾随
755,fund,n. 资金；基金；存款
756,serious,adj. 严肃的，严重的；认真的；庄重的；危急的
757,occur,vi. 发生；出现；存在
758,media,n. 媒体；媒质（medium的复数）；血管中层；浊塞音；中脉
759,ready,adj. 准备好；情愿的；现成的；迅速的；快要…的
760,sign,n. 符号；记号；迹象；手势
761,thought,n. 思想；关心；想法；思考
762,list,n. 列表；目录；清单
763,individual,adj. 个别的；个人的；独特的
764,simple,adj. 简单的；单纯的；天真的
765,quality,n. 质量，品质；特性；才能
766,pressure,n. 压力；压迫，压强
767,accept,vt. 接受；承认；承担；承兑；容纳
768,answer,vt. 符合；回答
769,hard,adj. 困难的；硬的；猛烈的；确实的；努力的；辛苦的；冷酷无情的；严厉的
770,resource,n. 资源，财力；办法；智谋
771,identify,vt. 识别；确定；使参与；把…看成一样
772,left,n. 左边；左派
773,meeting,n. 会议；集会；会见；汇合点
774,determine,vt. 决定；使…下定决心；判决
775,prepare,vt. 准备；使适合；装备；起草
776,disease,n. 病，疾病；弊病
777,whatever,adj. 不管什么样的
778,success,n. 成功，成就；胜利；大获成功的人或事物
779,argue,vi. 争论，辩论；提出理由
780,cup,n. 杯子；奖杯；酒杯
781,particularly,adv. 特别地，独特地；详细地，具体地；明确地，细致地
782,amount,vi. 总计，合计；共计；相当于；产生…结果
783,ability,n. 能力，能耐；才能
784,staff,n. 职员；支撑；参谋；棒
785,recognize,vt. 承认；认出，识别
786,indicate,vt. 指出；表明；象征；预示
787,character,n. 字符；特性；角色；性格，品质
788,growth,n. 生长；增长；发展；种植
789,loss,n. 遗失；亏损；失败；减少
790,degree,n. 程度，等级；度；学位；阶层
791,wonder,n. 惊奇；奇迹；惊愕
792,attack,n. 攻击；抨击；疾病发作
793,herself,pron. 她自己（she的反身代词）；她亲自
794,region,n. 地区；范围；部位
795,television,n. 电视，电视机；电视业
796,box,n. 箱，盒子；包厢；一拳
797,TV,abbr. 电视（television）
798,training,n. 训练；培养；瞄准；整枝
799,pretty,adj. 漂亮的；可爱的；优美的
800,trade,n. 贸易，交易；行业；职业
801,deal,vt. 发牌；处理；给予；分配
802,election,n. 选举；当选；选择权；[宗]上帝的选拔
803,everybody,pron. 人人；每个人
804,physical,adj. 身体的；物质的；物理的
805,lay,vt. 搁放；躺下；产卵
806,general,adj. 一般的，普通的；综合的；大体的
807,feeling,n. 感觉，触觉；感情，情绪；同情
808,standard,n. 标准；度量衡标准；旗；水准
809,bill,n. 帐单；法案；广告；钞票；票据；清单
810,message,n. 消息；预言；启示；广告词；差使
811,fail,vi. 失败，不及格；衰退；缺乏；破产
812,outside,adj. 外面的，外部的；外来的
813,arrive,vi. 到达；成功；出生；达成
814,analysis,n. 分析；分解；验定
815,benefit,n. 利益，好处；救济金
816,name,n. 名称，名字；姓名；名誉
817,sex,n. 性别；性；色情；性行为
818,forward,adj. 早的；向前的；迅速的
819,lawyer,n. 律师；法学家
820,present,vt. 呈现；介绍；提出；赠送
821,section,n. 章节；地区；截面；部门
822,environmental,adj. 环境的，周围的；有关环境的
823,glass,n. 玻璃；镜子；玻璃制品
824,answer,vt. 符合；回答
825,skill,n. 技能，技巧；本领，技术
826,sister,n. 姐妹；修女；护士
827,PM,abbr. （拉）下午（Post Meridiem，等于afternoon）；调相（Phase Modulation）
828,professor,n. 教授；教师；公开表示信仰的人
829,operation,n. 操作；手术；经营；运算
830,financial,adj. 财政的，财务的；金融的
831,crime,n. 罪行，犯罪；罪恶；犯罪活动
832,stage,n. 舞台；戏剧；驿站；阶段
833,ok,adj. 好的；不错的
834,compare,vt. 比较；对照；比喻为
835,authority,n. 权威；权力；当局
836,miss,vt. 漏掉；错过；想念
837,design,vt. 设计；计划；构思
838,sort,n. 种类；方式；品质
839,one,pron. 任何人；一个人
840,act,vt. 扮演；装作，举动像
841,ten,num. 十个，十
842,knowledge,n. 知识，学问；知道，认识；[古]学科
843,gun,n. 枪枝；枪状物；[美俚]持枪歹徒
844,station,n. 站；地位；身分；驻地
845,blue,adj. 蓝色的；忧郁的，沮丧的；下流的
846,state,n. 情形；国家；州
847,strategy,n. 战略，策略
848,little,adj. 小的；短暂的；很少的；小巧可爱的
849,clearly,adv. 明净地；清晰地；无疑地；明显地
850,discuss,vt. 讨论；论述，辩论
851,indeed,adv. 真正地；的确；甚至；实在
852,force,n. 力量；武力；魄力；军队
853,truth,n. 事实；真理；实质；诚实
854,song,n. 歌曲；鸣声；歌唱；诗歌
855,example,n. 例子；榜样
856,democratic,adj. 民主的；民主政治的；大众的
857,check,vi. 证明无误；核对无误；将军（象棋）
858,environment,n. 环境，外界
859,leg,n. 腿；支柱
860,dark,adj. 黑暗的，深色的；无知的；模糊的；忧郁的
861,public,adj. 公用的；公众的；公立的；政府的
862,various,adj. 各种各样的；多方面的
863,rather,adv. 宁可，宁愿；相当
864,laugh,n. 笑；引人发笑的事或人
865,guess,vt. 猜测；推测；猜中；[美口]认为
866,executive,adj. 执行的，经营管理的；行政的；经营的
867,set,n. 集合；一套；布景；装置；趋势
868,study,n. 学习，研究；学问；课题；书房
869,prove,vt. 证明；检验；显示
870,hang,vt. 绞死；悬挂，垂下；使悬而未决；装饰
871,entire,adj. 全部的，整个的；全体的
872,rock,n. 岩石；暗礁；摇滚乐
873,design,vt. 设计；计划；构思
874,enough,adv. 足够地，充足地
875,forget,vt. 忘记；忽略
876,since,conj. 既然；因为；由于；自…以来；自…以后
877,claim,vi. 提出要求
878,note,n. 笔记；注解；便笺；照会；音符；调子；票据；纸币
879,remove,vt. 移动，迁移；开除；调动
880,manager,n. 经理；管理人员
881,help,vt. 帮助；治疗；促进；补救
882,close,adj. 亲密的；亲近的；紧密的
883,sound,vt. 使发声；听（诊）；测量，测…深；宣告；试探
884,enjoy,vt. 喜爱；欣赏，享受；使过得快活
885,network,n. 网络；网状物；广播网
886,legal,adj. 法定的；法律的；合法的
887,religious,adj. 宗教的；虔诚的；严谨的；修道的
888,cold,adj. 寒冷的；冷淡的，不热情的；失去知觉的
889,form,n. 形式，形状；形态，外形；表格；方式
890,final,adj. 最终的；决定性的；不可更改的
891,main,n. 主要部分，要点；体力；总管道
892,science,n. 科学；理科；技术；学科
893,green,adj. 绿色的；青春的
894,memory,n. 记忆，记忆力；回忆；内存，存储器
895,card,n. 卡片；纸牌；明信片
896,above,prep. 在……上面；在……之上；超过
897,seat,n. 座位；所在地；职位
898,cell,n. 细胞；电池；蜂房的巢室；单人小室
899,establish,vt. 建立；安置；创办
900,nice,adj. 精密的；美好的；细微的；和蔼的
901,trial,n. 试验；磨炼；审讯；努力
902,expert,adj. 熟练的；内行的；老练的
903,that,pron. 那；那个
904,spring,n. 春天；弹簧；泉水；跳跃；活力
905,firm,adj. 坚定的；结实的；牢固的；严格的
906,Democrat,n. 民主政体论者；民主主义者；民主党人
907,radio,n. 收音机；无线电广播设备
908,visit,n. 访问；参观；逗留
909,management,n. 管理；管理部门；经营手段；管理人员；操纵
910,care,n. 照料；忧虑；关怀；谨慎
911,avoid,vt. 避免；避开，躲避；消除
912,imagine,vt. 想像；猜想；臆断
913,tonight,adv. 在今晚
914,huge,adj. 巨大的；庞大的；无限的
915,ball,n. 球；舞会
916,no,adv. 不
917,close,adj. 亲密的；亲近的；紧密的
918,finish,vt. 完成；结束；用完
919,yourself,pron. 你自己
920,talk,vt. 说；谈话；讨论
921,theory,n. 理论；原理；学说；推测
922,impact,vt. 撞击；冲突；影响；压紧
923,respond,vi. 回答；作出反应；承担责任
924,statement,n. 声明；陈述，叙述；报表，清单
925,maintain,vt. 维持；维修；供养；继续；主张
926,charge,n. 费用；掌管；控告；负载；电荷；命令
